submission_id,submission_id,submission_date,gender,age,geography,financial_situation,education,employment_status,submission_state,do_children_3_and_17_yrs_receive_regular_school_meals,are_there_teachers_at_scheduled_class_hours,can_children_observe_deterioration_of_basic_services_of_school,are_there_children_0_to_2_yrs_out_of_educational_system,were_children_3_to_17_yrs_enrolled_and_did_not_return_to_school,are_there_children_who_stopped_enrolling_in_primary_education,are_there_children_who_stopped_enrolling_in_secondary_education,are_children_attending_face_to_face_classes,are_children_3_to_17_yrs_dealing_with_irregular_school_activity,are_children_being_teached_by_unqualified_people,did_teachers_leave_the_educational_system,do_school_and_the_teachers_have_internet_connection,do_children_have_internet_connection,do_children_3_to_17_yrs_miss_virtual_class_due_to_lack_of_electricity,does_home_shows_severe_deficit_of_electricity,does_home_shows_severe_deficit_of_internet,do_children_3_to_17_yrs_miss_class_or_in_lower_grade,are_children_promoted_with_a_modality_different_from_formal_evaluation
605,6050000000000000,3/21/2021,Female,36-45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime,Zulia,Yes,yes,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
515,5150000000000000,4/2/2021,Female,>45,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,Unemployed,Zulia,No,no,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
489,4890000000000000,3/13/2021,Female,26-35,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime,Zulia,No,yes,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
551,5510000000000000,3/29/2021,Male,16-25,Rural,notenoughfood,Primary_school_completed,Student,Zulia,3-4days,yes,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
459,4590000000000000,3/17/2021,Female,26-35,"City,Metropolitian",food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,FullTime,Táchira,No,no,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
595,5950000000000000,3/13/2021,Female,16-25,"City,Metropolitian",food_regexpenses_nothingelse,Postgraduate,PartTime,Táchira,1-2days,sometimes,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0
527,5270000000000000,3/13/2021,Female,>45,"Suburban,Peri-urban",food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,PartTime,Táchira,No,yes,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
490,4900000000000000,3/17/2021,Female,>45,"City,Metropolitian",food_regexpenses_nothingelse,Postgraduate,FullTime,Táchira,No,sometimes,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0
497,4970000000000000,3/13/2021,Male,36-45,"City,Metropolitian",notenoughfood,secondary_highschool_completed,PartTime,Táchira,No,no,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1
461,4610000000000000,3/13/2021,Male,26-35,"City,Metropolitian",Prefer not to answer,Univ_college_degree_completed,FullTime,Táchira,No,yes,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0
662,6620000000000000,3/13/2021,Female,26-35,"City,Metropolitian",food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,FullTime,Táchira,No,yes,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0
560,5600000000000000,3/13/2021,Female,26-35,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,Housework,Táchira,No,yes,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
517,5170000000000000,3/22/2021,Female,36-45,"City,Metropolitian",food_nothingelse,Postgraduate,Housework,Táchira,No,no,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
567,5670000000000000,3/30/2021,Female,26-35,Rural,food_nothingelse,secondary_highschool_completed,FullTime,Táchira,No,sometimes,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1
611,6110000000000000,3/14/2021,Male,36-45,"Suburban,Peri-urban",Prefer not to answer,Univ_college_degree_completed,FullTime,Táchira,No,sometimes,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
635,6350000000000000,5/6/2021,Female,36-45,"City,Metropolitian",food_regexpenses_clothes_nothingelse,Postgraduate,FullTime,Táchira,No,sometimes,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0
570,5700000000000000,3/26/2021,Female,26-35,"Suburban,Peri-urban",food_regexpenses_nothingelse,secondary_highschool_completed,Housework,Táchira,No,sometimes,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1
519,5190000000000000,3/13/2021,Female,36-45,"City,Metropolitian",food_regexpenses_clothes_nothingelse,Postgraduate,FullTime,Táchira,No,yes,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0
599,5990000000000000,3/13/2021,Female,16-25,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,PartTime,Táchira,1-2days,sometimes,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0
587,5870000000000000,3/24/2021,Male,>45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,FullTime,Táchira,No,yes,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
506,5060000000000000,3/15/2021,Female,>45,"Suburban,Peri-urban",food_clothes_furniture_savings,diploma_degreecompleted,PartTime,Táchira,No,sometimes,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
534,5340000000000000,3/13/2021,Female,>45,"City,Metropolitian",food_regexpenses_nothingelse,Postgraduate,Retired,Barinas,No,sometimes,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1
479,4790000000000000,3/13/2021,Male,36-45,"City,Metropolitian",food_regexpenses_nothingelse,diploma_degreecompleted,Student,Barinas,Yes,sometimes,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
597,5970000000000000,4/3/2021,Female,16-25,Rural,notenoughfood,Univ_college_degree_completed,FullTime,Zulia,No,sometimes,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0
553,5530000000000000,4/2/2021,Female,16-25,Rural,food_nothingelse,secondary_highschool_completed,Student,Sucre,No,no,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0
585,5850000000000000,3/19/2021,Female,16-25,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Housework,Aragua,No,yes,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1
545,5450000000000000,3/13/2021,Female,36-45,Rural,food_nothingelse,diploma_degreecompleted,Housework,Miranda,No,yes,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
625,6250000000000000,3/13/2021,Female,16-25,"City,Metropolitian",food_regexpenses_nothingelse,diploma_degreecompleted,PartTime(Student),Miranda,No,sometimes,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0
658,6580000000000000,3/15/2021,Male,16-25,Rural,food_nothingelse,diploma_degreecompleted,FullTime,Miranda,1-2days,no,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1
464,4640000000000000,3/13/2021,Male,>45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Primary_school_completed,FullTime,Miranda,No,yes,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1
595,5950000000000000,3/20/2021,Male,16-25,Rural,notenoughfood,secondary_highschool_completed,FullTime,Zulia,No,yes,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
569,5690000000000000,3/24/2021,Female,36-45,Rural,food_nothingelse,Postgraduate,Housework,Zulia,No,no,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1
522,5220000000000000,4/3/2021,Male,26-35,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Mérida,No,sometimes,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
456,4560000000000000,3/15/2021,Male,>45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Mérida,No,yes,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
529,5290000000000000,3/14/2021,Male,36-45,"City,Metropolitian",food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,PartTime,Mérida,No,sometimes,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
656,6560000000000000,3/13/2021,Male,16-25,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Student,Yaracuy,No,sometimes,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
468,4680000000000000,3/26/2021,Male,16-25,"Suburban,Peri-urban",food_clothes_furniture_savings,Univ_college_degree_completed,PartTime(Student),Yaracuy,No,yes,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0
477,4770000000000000,3/16/2021,Female,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Yaracuy,No,no,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
650,6500000000000000,3/13/2021,Male,26-35,Rural,food_regexpenses_nothingelse,secondary_highschool_completed,Student,Yaracuy,No,no,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
491,4910000000000000,3/13/2021,Male,16-25,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,Student,Yaracuy,No,yes,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
453,4530000000000000,3/16/2021,Male,26-35,Rural,notenoughfood,diploma_degreecompleted,PartTime(Student),Yaracuy,Yes,yes,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1
525,5250000000000000,3/14/2021,Male,16-25,Rural,notenoughfood,secondary_highschool_completed,PartTime(Student),Yaracuy,No,yes,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
589,5890000000000000,3/14/2021,Male,36-45,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,FullTime,Yaracuy,No,yes,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
575,5750000000000000,3/15/2021,Female,36-45,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,PartTime,Yaracuy,No,yes,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
504,5040000000000000,3/16/2021,Male,16-25,Rural,notenoughfood,Primary_school_completed,Student,Aragua,No,no,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0
611,6110000000000000,3/16/2021,Male,16-25,Rural,notenoughfood,Primary_school_completed,PartTime,Trujillo,No,sometimes,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
667,6670000000000000,3/17/2021,Female,16-25,"Suburban,Peri-urban",food_nothingelse,diploma_degreecompleted,FullTime,Trujillo,No,yes,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1
476,4760000000000000,3/31/2021,Female,16-25,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,Student,Trujillo,No,yes,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0
571,5710000000000000,3/22/2021,Female,26-35,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Mérida,No,no,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0
652,6520000000000000,3/31/2021,Female,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Mérida,No,sometimes,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1
521,5210000000000000,3/29/2021,Male,26-35,"Suburban,Peri-urban",food_regexpenses_nothingelse,Postgraduate,PartTime,Cojedes,No,sometimes,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
471,4710000000000000,3/19/2021,Female,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Cojedes,No,sometimes,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
539,5390000000000000,3/16/2021,Female,26-35,Rural,food_regexpenses_nothingelse,Univ_college_degree_completed,Student,Cojedes,No,sometimes,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1
626,6260000000000000,3/13/2021,Male,16-25,"City,Metropolitian",food_regexpenses_clothes_nothingelse,secondary_highschool_completed,Student,Cojedes,Yes,yes,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
555,5550000000000000,3/24/2021,Female,16-25,Rural,notenoughfood,Univ_college_degree_completed,Student,Miranda,No,sometimes,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1
611,6110000000000000,3/13/2021,Female,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,secondary_highschool_completed,FullTime,Miranda,No,yes,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,1
547,5470000000000000,3/13/2021,Female,36-45,"Suburban,Peri-urban",notenoughfood,diploma_degreecompleted,Unemployed,Miranda,No,yes,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
606,6060000000000000,3/13/2021,Male,36-45,"Suburban,Peri-urban",food_clothes_furniture_nosavings,diploma_degreecompleted,PartTime,Miranda,No,sometimes,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
668,6680000000000000,3/28/2021,Female,16-25,Rural,notenoughfood,Univ_college_degree_completed,Unemployed,Aragua,No,no,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0
517,5170000000000000,3/17/2021,Female,>45,"Suburban,Peri-urban",food_nothingelse,diploma_degreecompleted,PartTime,Táchira,No,no,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
474,4740000000000000,3/14/2021,Male,16-25,"City,Metropolitian",food_regexpenses_clothes_nothingelse,secondary_highschool_completed,PartTime(Student),Táchira,No,yes,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
569,5690000000000000,3/15/2021,Female,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,Housework,Táchira,No,sometimes,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1
473,4730000000000000,3/15/2021,Male,16-25,"Suburban,Peri-urban",food_regexpenses_nothingelse,secondary_highschool_completed,Student,Táchira,No,no,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0
548,5480000000000000,3/13/2021,Female,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Primary_school_completed,Unemployed,Táchira,No,sometimes,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0
474,4740000000000000,3/13/2021,Female,16-25,"Suburban,Peri-urban",food_regexpenses_nothingelse,secondary_highschool_completed,Student,Táchira,No,sometimes,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1
577,5770000000000000,3/13/2021,Female,16-25,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,PartTime(Student),Táchira,No,no,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
532,5320000000000000,3/15/2021,Female,26-35,"Suburban,Peri-urban",food_regexpenses_nothingelse,Postgraduate,FullTime,Táchira,No,no,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
460,4600000000000000,3/14/2021,Female,26-35,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,PartTime,Táchira,3-4days,sometimes,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0
519,5190000000000000,3/14/2021,Male,16-25,Rural,food_regexpenses_clothes_nothingelse,secondary_highschool_completed,Student,Táchira,No,no,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
564,5640000000000000,3/13/2021,Male,36-45,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,FullTime,Táchira,No,yes,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
619,6190000000000000,3/15/2021,Female,>45,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,Retired,Táchira,No,yes,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
659,6590000000000000,3/13/2021,Male,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Anzoátegui,No,yes,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0
658,6580000000000000,4/1/2021,Male,26-35,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Anzoátegui,No,yes,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
657,6570000000000000,3/29/2021,Female,16-25,"City,Metropolitian",Prefer not to answer,Univ_college_degree_completed,Unemployed,Anzoátegui,Yes,yes,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
511,5110000000000000,3/13/2021,Male,36-45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,FullTime,Zulia,No,no,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0
481,4810000000000000,3/13/2021,Female,>45,"City,Metropolitian",food_clothes_furniture_savings,Univ_college_degree_completed,FullTime,Lara,No,sometimes,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
628,6280000000000000,3/13/2021,Female,26-35,"City,Metropolitian",notenoughfood,Postgraduate,PartTime,Lara,No,yes,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1
517,5170000000000000,3/15/2021,Female,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,Unemployed,Lara,No,no,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0
623,6230000000000000,3/13/2021,Female,>45,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,PartTime,Lara,No,sometimes,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
490,4900000000000000,3/19/2021,Female,>45,"Suburban,Peri-urban",food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,FullTime,Lara,No,no,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1
534,5340000000000000,3/13/2021,Female,36-45,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,Unemployed,Lara,No,yes,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
521,5210000000000000,3/22/2021,Male,16-25,"City,Metropolitian",food_regexpenses_nothingelse,secondary_highschool_completed,PartTime(Student),Lara,Yes,sometimes,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
666,6660000000000000,3/17/2021,Male,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Lara,No,sometimes,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1
529,5290000000000000,4/1/2021,Female,>45,Rural,notenoughfood,secondary_highschool_completed,Unemployed,Lara,No,no,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
535,5350000000000000,3/13/2021,Female,>45,Rural,notenoughfood,secondary_highschool_completed,Retired,Lara,No,sometimes,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0
508,5080000000000000,4/3/2021,Female,16-25,"City,Metropolitian",food_clothes_furniture_savings,secondary_highschool_completed,FullTime,Lara,No,yes,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0
512,5120000000000000,3/18/2021,Male,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Lara,No,sometimes,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0
650,6500000000000000,3/13/2021,Male,16-25,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Unemployed,Lara,No,yes,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
675,6750000000000000,3/15/2021,Female,26-35,"Suburban,Peri-urban",food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,Housework,Lara,Yes,yes,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
610,6100000000000000,3/19/2021,Female,36-45,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,FullTime,Lara,No,sometimes,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
558,5580000000000000,3/19/2021,Male,16-25,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Student,Lara,No,sometimes,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1
617,6170000000000000,3/14/2021,Female,>45,"Suburban,Peri-urban",food_regexpenses_nothingelse,secondary_highschool_completed,FullTime,Aragua,No,sometimes,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
452,4520000000000000,3/13/2021,Female,26-35,"Suburban,Peri-urban",food_regexpenses_nothingelse,diploma_degreecompleted,Housework,Monagas,No,no,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
642,6420000000000000,4/4/2021,Male,16-25,Rural,food_regexpenses_nothingelse,secondary_highschool_completed,PartTime(Student),Táchira,No,yes,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
640,6400000000000000,3/27/2021,Female,36-45,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,PartTime,Táchira,No,no,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1
575,5750000000000000,3/22/2021,Female,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,diploma_degreecompleted,FullTime,Mérida,No,sometimes,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
565,5650000000000000,3/16/2021,Female,26-35,"City,Metropolitian",Prefer not to answer,Univ_college_degree_completed,FullTime,Lara,No,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,4560000000000000,3/16/2021,Female,26-35,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime,Lara,No,sometimes,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0
482,4820000000000000,4/20/2021,Male,36-45,"City,Metropolitian",notenoughfood,diploma_degreecompleted,Unemployed,Aragua,No,yes,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
594,5940000000000000,3/15/2021,Female,>45,"City,Metropolitian",food_clothes_furniture_nosavings,Postgraduate,PartTime,Aragua,No,sometimes,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
595,5950000000000000,3/15/2021,Male,16-25,Rural,Prefer not to answer,secondary_highschool_completed,PartTime(Student),Aragua,No,no,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
620,6200000000000000,3/13/2021,Male,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,diploma_degreecompleted,FullTime,Aragua,No,no,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1
622,6220000000000000,3/27/2021,Female,26-35,Rural,Prefer not to answer,secondary_highschool_completed,Unemployed,Táchira,No,yes,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
549,5490000000000000,4/1/2021,Male,26-35,Rural,food_regexpenses_nothingelse,diploma_degreecompleted,Unemployed,Táchira,No,sometimes,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
644,6440000000000000,3/13/2021,Male,36-45,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,Unemployed,Aragua,No,sometimes,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
606,6060000000000000,3/21/2021,Female,>45,"City,Metropolitian",food_regexpenses_nothingelse,Postgraduate,PartTime,Aragua,No,no,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1
558,5580000000000000,3/13/2021,Female,>45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime,Aragua,No,no,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0
664,6640000000000000,3/14/2021,Female,26-35,"City,Metropolitian",food_regexpenses_nothingelse,secondary_highschool_completed,Housework,Aragua,No,sometimes,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0
573,5730000000000000,3/18/2021,Female,36-45,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,PartTime,Aragua,No,no,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1
593,5930000000000000,3/13/2021,Female,16-25,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Student,Aragua,No,yes,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
591,5910000000000000,3/17/2021,Female,26-35,Rural,food_nothingelse,secondary_highschool_completed,PartTime,Miranda,1-2days,no,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0
594,5940000000000000,3/13/2021,Male,26-35,"Suburban,Peri-urban",notenoughfood,diploma_degreecompleted,PartTime(Student),Miranda,1-2days,no,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1
664,6640000000000000,3/13/2021,Male,>45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Miranda,No,sometimes,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
608,6080000000000000,3/13/2021,Male,>45,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,PartTime,Miranda,No,sometimes,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
493,4930000000000000,3/13/2021,Female,36-45,"Suburban,Peri-urban",food_nothingelse,diploma_degreecompleted,PartTime,Miranda,No,sometimes,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0
662,6620000000000000,3/19/2021,Male,>45,"City,Metropolitian",food_regexpenses_nothingelse,Postgraduate,PartTime,Miranda,1-2days,no,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0
666,6660000000000000,3/14/2021,Female,16-25,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Student,Miranda,No,sometimes,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
586,5860000000000000,3/23/2021,Female,26-35,"City,Metropolitian",food_clothes_furniture_savings,Univ_college_degree_completed,Housework,Miranda,No,yes,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
625,6250000000000000,3/15/2021,Female,>45,"City,Metropolitian",food_nothingelse,Postgraduate,FullTime,Miranda,No,sometimes,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0
629,6290000000000000,3/13/2021,Male,>45,"City,Metropolitian",food_nothingelse,Postgraduate,FullTime,Miranda,No,yes,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
639,6390000000000000,3/13/2021,Male,16-25,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,PartTime(Student),Miranda,No,no,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0
608,6080000000000000,3/20/2021,Female,36-45,"Suburban,Peri-urban",food_nothingelse,Postgraduate,FullTime,Miranda,No,yes,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
599,5990000000000000,3/13/2021,Female,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,diploma_degreecompleted,Unemployed,Miranda,No,yes,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
576,5760000000000000,3/13/2021,Male,36-45,"City,Metropolitian",food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,PartTime,Miranda,No,no,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
662,6620000000000000,3/14/2021,Female,16-25,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,PartTime(Student),Miranda,No,sometimes,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1
531,5310000000000000,3/14/2021,Male,>45,"Suburban,Peri-urban",food_clothes_furniture_nosavings,Univ_college_degree_completed,Retired,Miranda,No,sometimes,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1
672,6720000000000000,3/14/2021,Female,26-35,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime,Miranda,No,no,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
557,5570000000000000,3/24/2021,Male,16-25,"Suburban,Peri-urban",notenoughfood,diploma_degreecompleted,Student,Miranda,3-4days,sometimes,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
546,5460000000000000,3/13/2021,Male,16-25,Rural,notenoughfood,Univ_college_degree_completed,PartTime(Student),Portuguesa,1-2days,sometimes,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1
544,5440000000000000,3/24/2021,Male,36-45,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,PartTime,Aragua,No,sometimes,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
675,6750000000000000,3/13/2021,Male,26-35,"City,Metropolitian",food_clothes_furniture_nosavings,diploma_degreecompleted,FullTime,Aragua,No,yes,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0
457,4570000000000000,3/19/2021,Female,26-35,Rural,notenoughfood,Univ_college_degree_completed,Housework,Bolívar,No,sometimes,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
